date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:04	48519/48519	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2015:18:09%20GMT	https://www.californialogodesigns.com/images/why-chose-img/edu-designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/edu-designer-1.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:05	54653/54653	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2015:18:09%20GMT	https://www.californialogodesigns.com/images/why-chose-img/edu-designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/edu-designer-2.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:06	50225/50225	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2015:18:09%20GMT	https://www.californialogodesigns.com/images/why-chose-img/edu-designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/edu-designer-3.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:07	149811/149811	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:05%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-1.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:07	7639/7639	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:02%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-2.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:08	32654/32654	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:03%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-3.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:08	12897/12897	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:03%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-4.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-4.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:10	130761/130761	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:04%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-5.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-5.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:11	77237/77237	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:04%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-6.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-6.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:12	61376/61376	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:04%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-7.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-7.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:13	19872/19872	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:29:04%20GMT	https://www.californialogodesigns.com/images/logo-port/logo-edu-8.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/logo-port/logo-edu-8.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:14	65515/65515	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:40%20GMT	https://www.californialogodesigns.com/images/Industries-icons/designer-slid-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/designer-slid-1.png	(from https://www.californialogodesigns.com/education-logo-design)
15:47:14	15567/15567	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:40%20GMT	https://www.californialogodesigns.com/images/Industries-icons/designer-slid-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/designer-slid-2.png	(from https://www.californialogodesigns.com/education-logo-design)
15:48:10	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/index.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/index.317.delayed	(from https://www.californialogodesigns.com/education-logo-design)
15:48:11	102064/102064	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:41%20GMT	https://www.californialogodesigns.com/images/Industries-icons/designer-slid-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/designer-slid-3.png	(from https://www.californialogodesigns.com/education-logo-design)
15:48:11	65038/65038	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:41%20GMT	https://www.californialogodesigns.com/images/Industries-icons/designer-slid-4.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/designer-slid-4.png	(from https://www.californialogodesigns.com/education-logo-design)
15:48:12	257/257	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:12%20GMT	https://www.californialogodesigns.com/logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-design.318.delayed	(from https://www.californialogodesigns.com/education-logo-design)
15:48:13	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:13%20GMT	https://www.californialogodesigns.com/2d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/2d-logo-design.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:13	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:13%20GMT	https://www.californialogodesigns.com/3d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/3d-logo-design.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:13	264/264	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:13%20GMT	https://www.californialogodesigns.com/mascot-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mascot-logo-design.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:13	263/263	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:13%20GMT	https://www.californialogodesigns.com/logo-illustration.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-illustration.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:14	266/266	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:14%20GMT	https://www.californialogodesigns.com/animated-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/animated-logo-design.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:14	272/272	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:14%20GMT	https://www.californialogodesigns.com/web-design-and-development.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/web-design-and-development.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:14	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:14%20GMT	https://www.californialogodesigns.com/print.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/print.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:15	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:15%20GMT	https://www.californialogodesigns.com/mobile-app.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mobile-app.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:15	261/261	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:15%20GMT	https://www.californialogodesigns.com/video-animation.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/video-animation.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:15	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:15%20GMT	https://www.californialogodesigns.com/terms.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/terms.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:15	253/253	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:15%20GMT	https://www.californialogodesigns.com/privacy.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/privacy.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:16	255/255	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:16%20GMT	https://www.californialogodesigns.com/portfolio.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/portfolio.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:16	254/254	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:16%20GMT	https://www.californialogodesigns.com/packages.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/packages.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:16	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:16%20GMT	https://www.californialogodesigns.com/contact-us.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/contact-us.php	(from https://www.californialogodesigns.com/education-logo-design)
15:48:18	154598/154598	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:28%20GMT	https://www.californialogodesigns.com/images/cons-main-edu-brn-img.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/cons-main-edu-brn-img.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:20	62952/62952	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2017:18:11%20GMT	https://www.californialogodesigns.com/images/why-chose-img/cons-designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/cons-designer-1.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:20	37252/37252	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2017:18:11%20GMT	https://www.californialogodesigns.com/images/why-chose-img/cons-designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/cons-designer-2.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:21	51900/51900	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2017:18:12%20GMT	https://www.californialogodesigns.com/images/why-chose-img/cons-designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/cons-designer-3.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:22	70807/70807	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:29%20GMT	https://www.californialogodesigns.com/images/designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/designer-1.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:23	68907/68907	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:29%20GMT	https://www.californialogodesigns.com/images/designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/designer-2.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:24	64135/64135	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:29%20GMT	https://www.californialogodesigns.com/images/designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/designer-3.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:24	13152/13152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:04%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/1.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/1.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:25	15908/15908	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:05%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/2.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/2.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:26	18934/18934	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:06%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/3.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/3.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:27	22799/22799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:06%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/4.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/4.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:28	47096/47096	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:06%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/5.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/5.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:28	14600/14600	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:07%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/6.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/6.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:29	15675/15675	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:07%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/7.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/7.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:30	16833/16833	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:06%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/8.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/8.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:30	6815/6815	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:06%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/9.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/9.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:31	15059/15059	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:05%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/10.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/10.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:32	23114/23114	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:05%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/11.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/11.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:33	43317/43317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:31:05%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/construction/12.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/construction/12.jpg	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:33	22432/22432	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:36%20GMT	https://www.californialogodesigns.com/images/Industries-icons/cons-designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/cons-designer-1.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:34	115630/115630	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:37%20GMT	https://www.californialogodesigns.com/images/Industries-icons/cons-designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/cons-designer-2.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:35	154764/154764	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:37%20GMT	https://www.californialogodesigns.com/images/Industries-icons/cons-designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/cons-designer-3.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:36	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/index.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/index.33e.delayed	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:36	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-design.33f.delayed	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:36	66736/66736	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:37%20GMT	https://www.californialogodesigns.com/images/Industries-icons/cons-designer-4.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/cons-designer-4.png	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:36	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:36%20GMT	https://www.californialogodesigns.com/2d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/2d-logo-design.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:37	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:37%20GMT	https://www.californialogodesigns.com/3d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/3d-logo-design.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:37	264/264	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:37%20GMT	https://www.californialogodesigns.com/mascot-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mascot-logo-design.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:37	263/263	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:37%20GMT	https://www.californialogodesigns.com/logo-illustration.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-illustration.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:38	266/266	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:38%20GMT	https://www.californialogodesigns.com/animated-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/animated-logo-design.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:38	272/272	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:38%20GMT	https://www.californialogodesigns.com/web-design-and-development.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/web-design-and-development.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:38	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:38%20GMT	https://www.californialogodesigns.com/print.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/print.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:38	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:38%20GMT	https://www.californialogodesigns.com/mobile-app.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mobile-app.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:39	261/261	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:39%20GMT	https://www.californialogodesigns.com/video-animation.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/video-animation.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:39	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:39%20GMT	https://www.californialogodesigns.com/terms.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/terms.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:39	253/253	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:39%20GMT	https://www.californialogodesigns.com/privacy.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/privacy.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:39	255/255	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:39%20GMT	https://www.californialogodesigns.com/portfolio.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/portfolio.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:40	254/254	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:40%20GMT	https://www.californialogodesigns.com/packages.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/packages.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:40	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2008:48:40%20GMT	https://www.californialogodesigns.com/contact-us.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/contact-us.php	(from https://www.californialogodesigns.com/construction-logo-design)
15:48:41	176875/176875	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:41%20GMT	https://www.californialogodesigns.com/images/main-restaurant-brn-img.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/main-restaurant-brn-img.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:42	38245/38245	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2016:32:26%20GMT	https://www.californialogodesigns.com/images/why-chose-img/food-designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/food-designer-1.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:43	52921/52921	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2016:32:27%20GMT	https://www.californialogodesigns.com/images/why-chose-img/food-designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/food-designer-2.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:44	41723/41723	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2016:32:26%20GMT	https://www.californialogodesigns.com/images/why-chose-img/food-designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/food-designer-3.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:45	51547/51547	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:55%20GMT	https://www.californialogodesigns.com/images/Industries-icons/rest-designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/rest-designer-1.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:46	42112/42112	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:55%20GMT	https://www.californialogodesigns.com/images/Industries-icons/rest-designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/rest-designer-2.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:46	56709/56709	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:55%20GMT	https://www.californialogodesigns.com/images/Industries-icons/rest-designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/rest-designer-3.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:47	17603/17603	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:32:57%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/restaurant/1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/restaurant/1.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
15:48:48	88111/88111	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:32:54%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/restaurant/2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/restaurant/2.png	(from https://www.californialogodesigns.com/restaurant-logo-design)
